time,user,emotion
"Wed, 27 July 2016 13:30:24",21,0
"Wed, 27 July 2016 13:30:24",22,2
"Wed, 27 July 2016 13:30:24",23,3
"Wed, 27 July 2016 13:30:24",24,1
"Wed, 27 July 2016 13:30:24",25,1
"Wed, 27 July 2016 13:30:25",1,1
"Wed, 27 July 2016 13:30:25",2,0
"Wed, 27 July 2016 13:30:25",3,1
"Wed, 27 July 2016 13:30:25",4,3
"Wed, 27 July 2016 13:30:25",5,1
"Wed, 27 July 2016 13:30:25",6,1
"Wed, 27 July 2016 13:30:25",7,3
"Wed, 27 July 2016 13:30:25",8,2
"Wed, 27 July 2016 13:30:25",9,3
"Wed, 27 July 2016 13:30:25",10,1
"Wed, 27 July 2016 13:30:25",11,3
"Wed, 27 July 2016 13:30:25",12,1
"Wed, 27 July 2016 13:30:25",13,3
"Wed, 27 July 2016 13:30:25",14,1
"Wed, 27 July 2016 13:30:25",15,1
"Wed, 27 July 2016 13:30:25",16,1
"Wed, 27 July 2016 13:30:25",17,1
"Wed, 27 July 2016 13:30:25",18,2
"Wed, 27 July 2016 13:30:25",19,1
"Wed, 27 July 2016 13:30:25",20,1
"Wed, 27 July 2016 13:30:25",21,1
"Wed, 27 July 2016 13:30:25",22,1
"Wed, 27 July 2016 13:30:25",23,2
"Wed, 27 July 2016 13:30:25",24,2
"Wed, 27 July 2016 13:30:25",25,1
"Wed, 27 July 2016 13:30:26",1,1
"Wed, 27 July 2016 13:30:26",2,2
"Wed, 27 July 2016 13:30:26",3,1
"Wed, 27 July 2016 13:30:26",4,3
"Wed, 27 July 2016 13:30:26",5,0
"Wed, 27 July 2016 13:30:26",6,1
"Wed, 27 July 2016 13:30:26",7,1
"Wed, 27 July 2016 13:30:26",8,0
"Wed, 27 July 2016 13:30:26",9,2
"Wed, 27 July 2016 13:30:26",10,1
"Wed, 27 July 2016 13:30:26",11,2
"Wed, 27 July 2016 13:30:26",12,1
"Wed, 27 July 2016 13:30:26",13,2
"Wed, 27 July 2016 13:30:26",14,3
"Wed, 27 July 2016 13:30:26",15,3
"Wed, 27 July 2016 13:30:26",16,1
"Wed, 27 July 2016 13:30:26",17,0
"Wed, 27 July 2016 13:30:26",18,1
"Wed, 27 July 2016 13:30:26",19,1
"Wed, 27 July 2016 13:30:26",20,1
"Wed, 27 July 2016 13:30:26",21,1
"Wed, 27 July 2016 13:30:26",22,2
"Wed, 27 July 2016 13:30:26",23,2
"Wed, 27 July 2016 13:30:26",24,1
"Wed, 27 July 2016 13:30:26",25,2
"Wed, 27 July 2016 13:30:27",1,1
"Wed, 27 July 2016 13:30:27",2,2
"Wed, 27 July 2016 13:30:27",3,1
"Wed, 27 July 2016 13:30:27",4,0
"Wed, 27 July 2016 13:30:27",5,1
"Wed, 27 July 2016 13:30:27",6,0
"Wed, 27 July 2016 13:30:27",7,1
"Wed, 27 July 2016 13:30:27",8,0
"Wed, 27 July 2016 13:30:27",9,2
"Wed, 27 July 2016 13:30:27",10,1
"Wed, 27 July 2016 13:30:27",11,2
"Wed, 27 July 2016 13:30:27",12,2
"Wed, 27 July 2016 13:30:27",13,2
"Wed, 27 July 2016 13:30:27",14,1
"Wed, 27 July 2016 13:30:27",15,1
"Wed, 27 July 2016 13:30:27",16,0
"Wed, 27 July 2016 13:30:27",17,0
"Wed, 27 July 2016 13:30:27",18,2
"Wed, 27 July 2016 13:30:27",19,1
"Wed, 27 July 2016 13:30:27",20,0
"Wed, 27 July 2016 13:30:27",21,1
"Wed, 27 July 2016 13:30:27",22,2
"Wed, 27 July 2016 13:30:27",23,2
"Wed, 27 July 2016 13:30:27",24,0
"Wed, 27 July 2016 13:30:27",25,2
"Wed, 27 July 2016 13:30:28",1,1
"Wed, 27 July 2016 13:30:28",2,3
"Wed, 27 July 2016 13:30:28",3,2
"Wed, 27 July 2016 13:30:28",4,0
"Wed, 27 July 2016 13:30:28",5,2
"Wed, 27 July 2016 13:30:28",6,0
"Wed, 27 July 2016 13:30:28",7,3
"Wed, 27 July 2016 13:30:28",8,0
"Wed, 27 July 2016 13:30:28",9,1
"Wed, 27 July 2016 13:30:28",10,1
"Wed, 27 July 2016 13:30:28",11,1
"Wed, 27 July 2016 13:30:28",12,0
"Wed, 27 July 2016 13:30:28",13,1
"Wed, 27 July 2016 13:30:28",14,0
"Wed, 27 July 2016 13:30:28",15,0
"Wed, 27 July 2016 13:30:28",16,1
"Wed, 27 July 2016 13:30:28",17,2
"Wed, 27 July 2016 13:30:28",18,1
"Wed, 27 July 2016 13:30:28",19,2
"Wed, 27 July 2016 13:30:28",20,2
"Wed, 27 July 2016 13:30:28",21,0
"Wed, 27 July 2016 13:30:28",22,0
"Wed, 27 July 2016 13:30:28",23,1
"Wed, 27 July 2016 13:30:28",24,0
"Wed, 27 July 2016 13:30:28",25,1
"Wed, 27 July 2016 13:30:29",1,2
"Wed, 27 July 2016 13:30:29",2,1
"Wed, 27 July 2016 13:30:29",3,1
"Wed, 27 July 2016 13:30:29",4,1
"Wed, 27 July 2016 13:30:29",5,1
"Wed, 27 July 2016 13:30:29",6,1
"Wed, 27 July 2016 13:30:29",7,2
"Wed, 27 July 2016 13:30:29",8,1
"Wed, 27 July 2016 13:30:29",9,1
"Wed, 27 July 2016 13:30:29",10,2
"Wed, 27 July 2016 13:30:29",11,0
"Wed, 27 July 2016 13:30:29",12,1
"Wed, 27 July 2016 13:30:29",13,0
"Wed, 27 July 2016 13:30:29",14,0
"Wed, 27 July 2016 13:30:29",15,3
"Wed, 27 July 2016 13:30:29",16,3
"Wed, 27 July 2016 13:30:29",17,1
"Wed, 27 July 2016 13:30:29",18,1
"Wed, 27 July 2016 13:30:29",19,0
"Wed, 27 July 2016 13:30:29",20,0
"Wed, 27 July 2016 13:30:29",21,1
"Wed, 27 July 2016 13:30:29",22,2
"Wed, 27 July 2016 13:30:29",23,1
"Wed, 27 July 2016 13:30:29",24,1
"Wed, 27 July 2016 13:30:29",25,1
"Wed, 27 July 2016 13:30:30",1,2
"Wed, 27 July 2016 13:30:30",2,2
"Wed, 27 July 2016 13:30:30",3,2
"Wed, 27 July 2016 13:30:30",4,1
"Wed, 27 July 2016 13:30:30",5,2
"Wed, 27 July 2016 13:30:30",6,0
"Wed, 27 July 2016 13:30:30",7,1
"Wed, 27 July 2016 13:30:30",8,1
"Wed, 27 July 2016 13:30:30",9,3
"Wed, 27 July 2016 13:30:30",10,2
"Wed, 27 July 2016 13:30:30",11,3
"Wed, 27 July 2016 13:30:30",12,0
"Wed, 27 July 2016 13:30:30",13,1
"Wed, 27 July 2016 13:30:30",14,3
"Wed, 27 July 2016 13:30:30",15,1
"Wed, 27 July 2016 13:30:30",16,1
"Wed, 27 July 2016 13:30:30",17,3
"Wed, 27 July 2016 13:30:30",18,1
"Wed, 27 July 2016 13:30:30",19,0
"Wed, 27 July 2016 13:30:30",20,3
"Wed, 27 July 2016 13:30:30",21,1
"Wed, 27 July 2016 13:30:30",22,2
"Wed, 27 July 2016 13:30:30",23,2
"Wed, 27 July 2016 13:30:30",24,1
"Wed, 27 July 2016 13:30:30",25,2
"Wed, 27 July 2016 13:30:31",1,1
"Wed, 27 July 2016 13:30:32",2,2
"Wed, 27 July 2016 13:30:32",3,2
"Wed, 27 July 2016 13:30:32",4,1
"Wed, 27 July 2016 13:30:32",5,2
"Wed, 27 July 2016 13:30:32",6,2
"Wed, 27 July 2016 13:30:32",7,1
"Wed, 27 July 2016 13:30:32",8,1
"Wed, 27 July 2016 13:30:32",9,2
"Wed, 27 July 2016 13:30:32",10,1
"Wed, 27 July 2016 13:30:32",11,2
"Wed, 27 July 2016 13:30:32",12,3
"Wed, 27 July 2016 13:30:32",13,1
"Wed, 27 July 2016 13:30:32",14,0
"Wed, 27 July 2016 13:30:32",15,1
"Wed, 27 July 2016 13:30:32",16,2
"Wed, 27 July 2016 13:30:32",17,2
"Wed, 27 July 2016 13:30:32",18,1
"Wed, 27 July 2016 13:30:32",19,1
"Wed, 27 July 2016 13:30:32",20,1
"Wed, 27 July 2016 13:30:32",21,2
"Wed, 27 July 2016 13:30:32",22,1
"Wed, 27 July 2016 13:30:32",23,0
"Wed, 27 July 2016 13:30:32",24,0
"Wed, 27 July 2016 13:30:32",25,1
"Wed, 27 July 2016 13:30:33",1,0
"Wed, 27 July 2016 13:30:33",2,2
"Wed, 27 July 2016 13:30:33",3,3
"Wed, 27 July 2016 13:30:33",4,1
"Wed, 27 July 2016 13:30:33",5,0
"Wed, 27 July 2016 13:30:33",6,1
"Wed, 27 July 2016 13:30:33",7,2
"Wed, 27 July 2016 13:30:33",8,1
"Wed, 27 July 2016 13:30:33",9,3
"Wed, 27 July 2016 13:30:33",10,1
"Wed, 27 July 2016 13:30:33",11,0
"Wed, 27 July 2016 13:30:33",12,1
"Wed, 27 July 2016 13:30:33",13,2
"Wed, 27 July 2016 13:30:33",14,1
"Wed, 27 July 2016 13:30:33",15,2
"Wed, 27 July 2016 13:30:33",16,2
"Wed, 27 July 2016 13:30:33",17,0
"Wed, 27 July 2016 13:30:33",18,2
"Wed, 27 July 2016 13:30:33",19,1
"Wed, 27 July 2016 13:30:33",20,2
"Wed, 27 July 2016 13:30:33",21,2
"Wed, 27 July 2016 13:30:33",22,0
"Wed, 27 July 2016 13:30:33",23,1
"Wed, 27 July 2016 13:30:33",24,0
"Wed, 27 July 2016 13:30:33",25,2
"Wed, 27 July 2016 13:30:34",1,1
"Wed, 27 July 2016 13:30:34",2,1
"Wed, 27 July 2016 13:30:34",3,3
"Wed, 27 July 2016 13:30:34",4,0
"Wed, 27 July 2016 13:30:34",5,1
"Wed, 27 July 2016 13:30:34",6,1
"Wed, 27 July 2016 13:30:34",7,1
"Wed, 27 July 2016 13:30:34",8,1
"Wed, 27 July 2016 13:30:34",9,2
"Wed, 27 July 2016 13:30:34",10,1
"Wed, 27 July 2016 13:30:34",11,0
"Wed, 27 July 2016 13:30:34",12,2
"Wed, 27 July 2016 13:30:34",13,1
"Wed, 27 July 2016 13:30:34",14,1
"Wed, 27 July 2016 13:30:34",15,1
"Wed, 27 July 2016 13:30:34",16,1
"Wed, 27 July 2016 13:30:34",17,2
"Wed, 27 July 2016 13:30:34",18,1
"Wed, 27 July 2016 13:30:34",19,1
"Wed, 27 July 2016 13:30:34",20,2
"Wed, 27 July 2016 13:30:34",21,1
"Wed, 27 July 2016 13:30:34",22,0
"Wed, 27 July 2016 13:30:34",23,0
"Wed, 27 July 2016 13:30:34",24,1
"Wed, 27 July 2016 13:30:34",25,0
"Wed, 27 July 2016 13:30:35",1,0
"Wed, 27 July 2016 13:30:35",2,0
"Wed, 27 July 2016 13:30:35",3,2
"Wed, 27 July 2016 13:30:35",4,0
"Wed, 27 July 2016 13:30:35",5,1
"Wed, 27 July 2016 13:30:35",6,1
"Wed, 27 July 2016 13:30:35",7,2
"Wed, 27 July 2016 13:30:35",8,0
"Wed, 27 July 2016 13:30:35",9,0
"Wed, 27 July 2016 13:30:35",10,1
"Wed, 27 July 2016 13:30:35",11,2
"Wed, 27 July 2016 13:30:35",12,2
"Wed, 27 July 2016 13:30:35",13,0
"Wed, 27 July 2016 13:30:35",14,3
"Wed, 27 July 2016 13:30:35",15,1
"Wed, 27 July 2016 13:30:35",16,1
"Wed, 27 July 2016 13:30:35",17,1
"Wed, 27 July 2016 13:30:35",18,2
"Wed, 27 July 2016 13:30:35",19,2
"Wed, 27 July 2016 13:30:35",20,2
"Wed, 27 July 2016 13:30:35",21,2
"Wed, 27 July 2016 13:30:35",22,1
"Wed, 27 July 2016 13:30:35",23,0
"Wed, 27 July 2016 13:30:35",24,2
"Wed, 27 July 2016 13:30:35",25,1
"Wed, 27 July 2016 13:30:36",1,3
"Wed, 27 July 2016 13:30:36",2,1
"Wed, 27 July 2016 13:30:36",3,1
"Wed, 27 July 2016 13:30:36",4,2
"Wed, 27 July 2016 13:30:36",5,2
"Wed, 27 July 2016 13:30:36",6,0
"Wed, 27 July 2016 13:30:36",7,1
"Wed, 27 July 2016 13:30:36",8,0
"Wed, 27 July 2016 13:30:36",9,1
"Wed, 27 July 2016 13:30:36",10,1
"Wed, 27 July 2016 13:30:36",11,2
"Wed, 27 July 2016 13:30:36",12,2
"Wed, 27 July 2016 13:30:36",13,0
"Wed, 27 July 2016 13:30:36",14,3
"Wed, 27 July 2016 13:30:36",15,2
"Wed, 27 July 2016 13:30:36",16,2
"Wed, 27 July 2016 13:30:36",17,0
"Wed, 27 July 2016 13:30:36",18,2
"Wed, 27 July 2016 13:30:36",19,1
"Wed, 27 July 2016 13:30:36",20,1
"Wed, 27 July 2016 13:30:36",21,3
"Wed, 27 July 2016 13:30:36",22,1
"Wed, 27 July 2016 13:30:36",23,2
"Wed, 27 July 2016 13:30:36",24,2
"Wed, 27 July 2016 13:30:36",25,2
"Wed, 27 July 2016 13:30:37",1,1
"Wed, 27 July 2016 13:30:37",2,2
"Wed, 27 July 2016 13:30:37",3,3
"Wed, 27 July 2016 13:30:37",4,0
"Wed, 27 July 2016 13:30:37",5,3
"Wed, 27 July 2016 13:30:37",6,2
"Wed, 27 July 2016 13:30:37",7,0
"Wed, 27 July 2016 13:30:37",8,2
"Wed, 27 July 2016 13:30:37",9,2
"Wed, 27 July 2016 13:30:37",10,1
"Wed, 27 July 2016 13:30:37",11,2
"Wed, 27 July 2016 13:30:37",12,1
"Wed, 27 July 2016 13:30:37",13,1
"Wed, 27 July 2016 13:30:37",14,3
"Wed, 27 July 2016 13:30:37",15,1
"Wed, 27 July 2016 13:30:37",16,3
"Wed, 27 July 2016 13:30:37",17,0
"Wed, 27 July 2016 13:30:37",18,2
"Wed, 27 July 2016 13:30:37",19,1
"Wed, 27 July 2016 13:30:37",20,1
"Wed, 27 July 2016 13:30:37",21,2
"Wed, 27 July 2016 13:30:37",22,0
"Wed, 27 July 2016 13:30:37",23,1
"Wed, 27 July 2016 13:30:37",24,1
"Wed, 27 July 2016 13:30:37",25,2
"Wed, 27 July 2016 13:30:38",1,1
"Wed, 27 July 2016 13:30:38",2,1
"Wed, 27 July 2016 13:30:38",3,1
"Wed, 27 July 2016 13:30:38",4,2
"Wed, 27 July 2016 13:30:38",5,1
"Wed, 27 July 2016 13:30:38",6,2
"Wed, 27 July 2016 13:30:38",7,1
"Wed, 27 July 2016 13:30:38",8,1
"Wed, 27 July 2016 13:30:38",9,0
"Wed, 27 July 2016 13:30:38",10,3
"Wed, 27 July 2016 13:30:38",11,1
"Wed, 27 July 2016 13:30:38",12,2
"Wed, 27 July 2016 13:30:38",13,0
"Wed, 27 July 2016 13:30:38",14,1
"Wed, 27 July 2016 13:30:38",15,0
"Wed, 27 July 2016 13:30:38",16,2
"Wed, 27 July 2016 13:30:38",17,2
"Wed, 27 July 2016 13:30:38",18,1
"Wed, 27 July 2016 13:30:38",19,2
"Wed, 27 July 2016 13:30:38",20,2
"Wed, 27 July 2016 13:30:38",21,2
"Wed, 27 July 2016 13:30:38",22,1
"Wed, 27 July 2016 13:30:38",23,3
"Wed, 27 July 2016 13:30:38",24,0
"Wed, 27 July 2016 13:30:38",25,0
"Wed, 27 July 2016 13:30:39",1,2
"Wed, 27 July 2016 13:30:39",2,2
"Wed, 27 July 2016 13:30:39",3,2
"Wed, 27 July 2016 13:30:39",4,1
"Wed, 27 July 2016 13:30:39",5,1
"Wed, 27 July 2016 13:30:39",6,3
"Wed, 27 July 2016 13:30:39",7,1
"Wed, 27 July 2016 13:30:39",8,2
"Wed, 27 July 2016 13:30:39",9,2
"Wed, 27 July 2016 13:30:39",10,1
"Wed, 27 July 2016 13:30:39",11,2
"Wed, 27 July 2016 13:30:39",12,3
"Wed, 27 July 2016 13:30:39",13,1
"Wed, 27 July 2016 13:30:39",14,2
"Wed, 27 July 2016 13:30:39",15,2
"Wed, 27 July 2016 13:30:39",16,2
"Wed, 27 July 2016 13:30:39",17,2
"Wed, 27 July 2016 13:30:39",18,1
"Wed, 27 July 2016 13:30:39",19,1
"Wed, 27 July 2016 13:30:39",20,0
"Wed, 27 July 2016 13:30:39",21,1
"Wed, 27 July 2016 13:30:39",22,0
"Wed, 27 July 2016 13:30:39",23,3
"Wed, 27 July 2016 13:30:39",24,2
"Wed, 27 July 2016 13:30:39",25,1
"Wed, 27 July 2016 13:30:40",1,1
"Wed, 27 July 2016 13:30:40",2,2
"Wed, 27 July 2016 13:30:40",3,1
"Wed, 27 July 2016 13:30:40",4,1
"Wed, 27 July 2016 13:30:40",5,1
"Wed, 27 July 2016 13:30:40",6,1
"Wed, 27 July 2016 13:30:40",7,2
"Wed, 27 July 2016 13:30:40",8,2
"Wed, 27 July 2016 13:30:40",9,3
"Wed, 27 July 2016 13:30:40",10,2
"Wed, 27 July 2016 13:30:40",11,2
"Wed, 27 July 2016 13:30:40",12,0
"Wed, 27 July 2016 13:30:40",13,3
"Wed, 27 July 2016 13:30:40",14,0
"Wed, 27 July 2016 13:30:40",15,0
"Wed, 27 July 2016 13:30:40",16,1
"Wed, 27 July 2016 13:30:40",17,3
"Wed, 27 July 2016 13:30:40",18,1
"Wed, 27 July 2016 13:30:40",19,1
"Wed, 27 July 2016 13:30:40",20,3
"Wed, 27 July 2016 13:30:40",21,1
"Wed, 27 July 2016 13:30:40",22,2
"Wed, 27 July 2016 13:30:40",23,1
"Wed, 27 July 2016 13:30:40",24,1
"Wed, 27 July 2016 13:30:40",25,2
"Wed, 27 July 2016 13:30:41",1,2
"Wed, 27 July 2016 13:30:41",2,2
"Wed, 27 July 2016 13:30:41",3,0
"Wed, 27 July 2016 13:30:41",4,3
"Wed, 27 July 2016 13:30:41",5,2
"Wed, 27 July 2016 13:30:41",6,1
"Wed, 27 July 2016 13:30:41",7,1
"Wed, 27 July 2016 13:30:41",8,1
"Wed, 27 July 2016 13:30:41",9,3
"Wed, 27 July 2016 13:30:41",10,0
"Wed, 27 July 2016 13:30:41",11,1
"Wed, 27 July 2016 13:30:41",12,2
"Wed, 27 July 2016 13:30:41",13,2
"Wed, 27 July 2016 13:30:41",14,1
"Wed, 27 July 2016 13:30:41",15,1
"Wed, 27 July 2016 13:30:41",16,1
"Wed, 27 July 2016 13:30:41",17,2
"Wed, 27 July 2016 13:30:41",18,3
"Wed, 27 July 2016 13:30:41",19,2
"Wed, 27 July 2016 13:30:41",20,1
"Wed, 27 July 2016 13:30:41",21,2
"Wed, 27 July 2016 13:30:41",22,3
"Wed, 27 July 2016 13:30:41",23,2
"Wed, 27 July 2016 13:30:41",24,2
"Wed, 27 July 2016 13:30:41",25,3
"Wed, 27 July 2016 13:30:42",1,2
"Wed, 27 July 2016 13:30:42",2,1
"Wed, 27 July 2016 13:30:42",3,1
"Wed, 27 July 2016 13:30:42",4,3
"Wed, 27 July 2016 13:30:42",5,0
"Wed, 27 July 2016 13:30:42",6,1
"Wed, 27 July 2016 13:30:42",7,2
"Wed, 27 July 2016 13:30:42",8,1
"Wed, 27 July 2016 13:30:42",9,0
"Wed, 27 July 2016 13:30:42",10,1
"Wed, 27 July 2016 13:30:42",11,1
"Wed, 27 July 2016 13:30:42",12,1
"Wed, 27 July 2016 13:30:42",13,2
"Wed, 27 July 2016 13:30:42",14,1
"Wed, 27 July 2016 13:30:42",15,1
"Wed, 27 July 2016 13:30:42",16,0
"Wed, 27 July 2016 13:30:42",17,0
"Wed, 27 July 2016 13:30:42",18,1
"Wed, 27 July 2016 13:30:42",19,0
"Wed, 27 July 2016 13:30:42",20,2
"Wed, 27 July 2016 13:30:42",21,1
"Wed, 27 July 2016 13:30:42",22,0
"Wed, 27 July 2016 13:30:42",23,1
"Wed, 27 July 2016 13:30:42",24,0
"Wed, 27 July 2016 13:30:42",25,2
"Wed, 27 July 2016 13:30:43",1,1
"Wed, 27 July 2016 13:30:43",2,2
"Wed, 27 July 2016 13:30:43",3,1
"Wed, 27 July 2016 13:30:43",4,1
"Wed, 27 July 2016 13:30:43",5,0
"Wed, 27 July 2016 13:30:43",6,1
"Wed, 27 July 2016 13:30:43",7,1
"Wed, 27 July 2016 13:30:43",8,1
"Wed, 27 July 2016 13:30:43",9,3
"Wed, 27 July 2016 13:30:43",10,3
"Wed, 27 July 2016 13:30:43",11,2
"Wed, 27 July 2016 13:30:43",12,3
"Wed, 27 July 2016 13:30:43",13,3
"Wed, 27 July 2016 13:30:43",14,0
"Wed, 27 July 2016 13:30:43",15,2
"Wed, 27 July 2016 13:30:43",16,1
"Wed, 27 July 2016 13:30:43",17,1
"Wed, 27 July 2016 13:30:43",18,2
"Wed, 27 July 2016 13:30:43",19,2
"Wed, 27 July 2016 13:30:43",20,0
"Wed, 27 July 2016 13:30:43",21,2
"Wed, 27 July 2016 13:30:43",22,1
"Wed, 27 July 2016 13:30:43",23,1
"Wed, 27 July 2016 13:30:43",24,1
"Wed, 27 July 2016 13:30:43",25,1
"Wed, 27 July 2016 13:30:44",1,1
"Wed, 27 July 2016 13:30:44",2,2
"Wed, 27 July 2016 13:30:44",3,1
"Wed, 27 July 2016 13:30:44",4,1
"Wed, 27 July 2016 13:30:44",5,1
"Wed, 27 July 2016 13:30:44",6,2
"Wed, 27 July 2016 13:30:44",7,1
"Wed, 27 July 2016 13:30:44",8,2
"Wed, 27 July 2016 13:30:44",9,2
"Wed, 27 July 2016 13:30:44",10,1
"Wed, 27 July 2016 13:30:44",11,1
"Wed, 27 July 2016 13:30:44",12,0
"Wed, 27 July 2016 13:30:44",13,0
"Wed, 27 July 2016 13:30:44",14,2
"Wed, 27 July 2016 13:30:44",15,2
"Wed, 27 July 2016 13:30:44",16,1
"Wed, 27 July 2016 13:30:44",17,0
"Wed, 27 July 2016 13:30:44",18,1
"Wed, 27 July 2016 13:30:44",19,1
"Wed, 27 July 2016 13:30:44",20,0
"Wed, 27 July 2016 13:30:44",21,1
"Wed, 27 July 2016 13:30:44",22,2
"Wed, 27 July 2016 13:30:44",23,3
"Wed, 27 July 2016 13:30:44",24,1
"Wed, 27 July 2016 13:30:44",25,0
"Wed, 27 July 2016 13:30:45",1,1
"Wed, 27 July 2016 13:30:45",2,1
"Wed, 27 July 2016 13:30:45",3,2
"Wed, 27 July 2016 13:30:45",4,1
"Wed, 27 July 2016 13:30:45",5,3
"Wed, 27 July 2016 13:30:45",6,0
"Wed, 27 July 2016 13:30:45",7,3
"Wed, 27 July 2016 13:30:45",8,2
"Wed, 27 July 2016 13:30:45",9,0
"Wed, 27 July 2016 13:30:45",10,1
"Wed, 27 July 2016 13:30:45",11,0
"Wed, 27 July 2016 13:30:45",12,1
"Wed, 27 July 2016 13:30:45",13,3
"Wed, 27 July 2016 13:30:45",14,2
"Wed, 27 July 2016 13:30:45",15,1
"Wed, 27 July 2016 13:30:45",16,1
"Wed, 27 July 2016 13:30:45",17,2
"Wed, 27 July 2016 13:30:45",18,2
"Wed, 27 July 2016 13:30:45",19,1
"Wed, 27 July 2016 13:30:45",20,2
"Wed, 27 July 2016 13:30:45",21,1
"Wed, 27 July 2016 13:30:45",22,0
"Wed, 27 July 2016 13:30:45",23,1
"Wed, 27 July 2016 13:30:45",24,2
"Wed, 27 July 2016 13:30:45",25,1
"Wed, 27 July 2016 13:30:46",1,3
"Wed, 27 July 2016 13:30:46",2,2
"Wed, 27 July 2016 13:30:46",3,0
"Wed, 27 July 2016 13:30:46",4,0
"Wed, 27 July 2016 13:30:46",5,2
"Wed, 27 July 2016 13:30:46",6,1
"Wed, 27 July 2016 13:30:46",7,1
"Wed, 27 July 2016 13:30:46",8,2
"Wed, 27 July 2016 13:30:46",9,0
"Wed, 27 July 2016 13:30:46",10,2
"Wed, 27 July 2016 13:30:46",11,1
"Wed, 27 July 2016 13:30:46",12,1
"Wed, 27 July 2016 13:30:46",13,0
"Wed, 27 July 2016 13:30:46",14,2
"Wed, 27 July 2016 13:30:46",15,2
"Wed, 27 July 2016 13:30:46",16,1
"Wed, 27 July 2016 13:30:46",17,0
"Wed, 27 July 2016 13:30:46",18,0
"Wed, 27 July 2016 13:30:46",19,0
"Wed, 27 July 2016 13:30:46",20,2
"Wed, 27 July 2016 13:30:46",21,1
"Wed, 27 July 2016 13:30:46",22,0
"Wed, 27 July 2016 13:30:46",23,0
"Wed, 27 July 2016 13:30:46",24,0
"Wed, 27 July 2016 13:30:46",25,2
"Wed, 27 July 2016 13:30:47",1,2
"Wed, 27 July 2016 13:30:47",2,2
"Wed, 27 July 2016 13:30:47",3,1
"Wed, 27 July 2016 13:30:47",4,0
"Wed, 27 July 2016 13:30:47",5,2
"Wed, 27 July 2016 13:30:47",6,2
"Wed, 27 July 2016 13:30:47",7,1
"Wed, 27 July 2016 13:30:47",8,0
"Wed, 27 July 2016 13:30:47",9,2
"Wed, 27 July 2016 13:30:47",10,2
"Wed, 27 July 2016 13:30:47",11,1
"Wed, 27 July 2016 13:30:47",12,1
"Wed, 27 July 2016 13:30:47",13,2
"Wed, 27 July 2016 13:30:47",14,2
"Wed, 27 July 2016 13:30:47",15,1
"Wed, 27 July 2016 13:30:47",16,2
"Wed, 27 July 2016 13:30:47",17,1
"Wed, 27 July 2016 13:30:47",18,2
"Wed, 27 July 2016 13:30:47",19,1
"Wed, 27 July 2016 13:30:47",20,1
"Wed, 27 July 2016 13:30:47",21,1
"Wed, 27 July 2016 13:30:47",22,0
"Wed, 27 July 2016 13:30:47",23,2
"Wed, 27 July 2016 13:30:47",24,1
"Wed, 27 July 2016 13:30:47",25,1
"Wed, 27 July 2016 13:30:48",1,1
"Wed, 27 July 2016 13:30:48",2,2
"Wed, 27 July 2016 13:30:48",3,1
"Wed, 27 July 2016 13:30:48",4,2
"Wed, 27 July 2016 13:30:48",5,1
"Wed, 27 July 2016 13:30:48",6,3
"Wed, 27 July 2016 13:30:48",7,1
"Wed, 27 July 2016 13:30:48",8,2
"Wed, 27 July 2016 13:30:48",9,2
"Wed, 27 July 2016 13:30:48",10,2
"Wed, 27 July 2016 13:30:48",11,0
"Wed, 27 July 2016 13:30:48",12,1
"Wed, 27 July 2016 13:30:48",13,2
"Wed, 27 July 2016 13:30:48",14,2
"Wed, 27 July 2016 13:30:48",15,2
"Wed, 27 July 2016 13:30:48",16,1
"Wed, 27 July 2016 13:30:48",17,1
"Wed, 27 July 2016 13:30:48",18,2
"Wed, 27 July 2016 13:30:48",19,3
"Wed, 27 July 2016 13:30:48",20,2
"Wed, 27 July 2016 13:30:48",21,1
"Wed, 27 July 2016 13:30:48",22,1
"Wed, 27 July 2016 13:30:48",23,3
"Wed, 27 July 2016 13:30:48",24,2
"Wed, 27 July 2016 13:30:48",25,1
"Wed, 27 July 2016 13:30:49",1,1
"Wed, 27 July 2016 13:30:49",2,2
"Wed, 27 July 2016 13:30:49",3,1
"Wed, 27 July 2016 13:30:49",4,1
"Wed, 27 July 2016 13:30:49",5,2
"Wed, 27 July 2016 13:30:49",6,0
"Wed, 27 July 2016 13:30:49",7,1
"Wed, 27 July 2016 13:30:49",8,1
"Wed, 27 July 2016 13:30:49",9,0
"Wed, 27 July 2016 13:30:49",10,1
"Wed, 27 July 2016 13:30:49",11,3
"Wed, 27 July 2016 13:30:49",12,0
"Wed, 27 July 2016 13:30:49",13,2
"Wed, 27 July 2016 13:30:49",14,1
"Wed, 27 July 2016 13:30:49",15,1
"Wed, 27 July 2016 13:30:49",16,2
"Wed, 27 July 2016 13:30:49",17,2
"Wed, 27 July 2016 13:30:49",18,1
"Wed, 27 July 2016 13:30:49",19,0
"Wed, 27 July 2016 13:30:49",20,1
"Wed, 27 July 2016 13:30:49",21,2
"Wed, 27 July 2016 13:30:49",22,0
"Wed, 27 July 2016 13:30:49",23,2
"Wed, 27 July 2016 13:30:49",24,0
"Wed, 27 July 2016 13:30:49",25,2
"Wed, 27 July 2016 13:30:50",1,1
"Wed, 27 July 2016 13:30:50",2,1
"Wed, 27 July 2016 13:30:50",3,0
